id,region,district,school_name,usage %,population_score,sports_equipment,drinking_water,generator,solar_panels,heating_system_x,fuel_source,water,drinking_water_supply,internet_connection,internet_usage,fire_safety,video_surveillance,public_transport,musculoskeletal_disorders_facilities,restroom_location,restroom_stalls,handwashing,restroom_safe,restroom_connection,classrooms_warm,water_pipeline,resources_score,wall_material,wall_condition,roof_material,roof_condition,windows_condition,floor_condition,door_condition,library_condition,gym_condition,stadium_condition,hall_condition,kitchen_condition,electrical_system,lighting_system,boiler_condition,heating_system_y,restroom_water,sewage_connection,sewage_issues,water_supply_issues,restroom_lighting,restroom_pathway,dining_condition,boundary_wall,repairs_done,earthquake_safety,distance_to_school,modern_standards,satisfaction,outdoor_restroom_material,outdoor_restroom_condition,indoor_restroom_condition,infrastructure_score,need_category,latitude,longitude,predicted_need_Category
39,Samarkand region,Bulungur district,44-sonli umumiy o'rta ta'lim maktabi,64.95,0.91,0.5,0.0,1,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5616438356164383,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.5,0.8,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.746875,YELLOW,39.7573054,67.27287,YELLOW
40,Samarkand region,Bulungur district,45-сонли умумий ўрта таълим мактаби,52.56,0.56,1.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.3,0.6027397260273972,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.884375,RED,39.7573054,67.27287,RED
41,Samarkand region,Bulungur district,46-сонли умумий ўрта таълим мактаби,79.4,0.95,1.0,0.0,0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.7,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5753424657534245,0.8,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,0.4,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,0.3,0.665625,YELLOW,39.7573054,67.27287,YELLOW
42,Samarkand region,Bulungur district,48-sonli umumiy o'rta ta'lim maktabi,63.39,0.88,1.0,0.0,0,0.3,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6027397260273972,0.8,0.3,0.8,1.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.7,0.7,0.0,0.0,0.0,1.0,0.4,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.625,YELLOW,39.7573054,67.27287,YELLOW
43,Samarkand region,Bulungur district,49-sonli umumiy o'rta ta'lim maktabi,62.38,0.85,1.0,0.0,0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5273972602739726,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,1.0,1.0,0.4,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7875,RED,39.7573054,67.27287,RED
44,Samarkand region,Bulungur district,5-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,54.86,0.63,1.0,1.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.5,1.0,0,1,1.0,0.732876712328767,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8687499999999999,RED,39.7573054,67.27287,RED
45,Samarkand region,Bulungur district,50-sonli umumiy o'rta ta'lim maktabi,72.19,1.0,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6164383561643835,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.4,0.5,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.796875,YELLOW,39.7573054,67.27287,YELLOW
46,Samarkand region,Bulungur district,51-sonli umumiy o'rta ta'lim maktabi,52.56,0.56,1.0,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.3,0.6027397260273972,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,1.0,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.884375,RED,39.7573054,67.27287,RED
47,Samarkand region,Bulungur district,52-sonli umumiy o'rta ta'lim maktabi,61.39,0.83,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5273972602739726,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7375,RED,39.7573054,67.27287,RED
48,Samarkand region,Bulungur district,53-sonli umumiy o'rta ta'lim maktabi,78.57,0.96,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.595890410958904,0.8,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3,0.7,0.0,0.0,1.0,1.0,0.4,0.0,0.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.665625,YELLOW,39.7573054,67.27287,YELLOW
49,Samarkand region,Bulungur district,54-sonli umumiy o'rta ta'lim maktabi,68.59,0.97,1.0,1.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6643835616438355,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,0.8,0.5,0.6,1.0,0.8,1.0,1.0,0.8,1.0,0.3,0.7749999999999999,YELLOW,39.7573054,67.27287,YELLOW
50,Samarkand region,Bulungur district,55-sonli umumiy o'rta ta'lim maktabi,76.04,0.99,0.5,0.0,1,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6301369863013697,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.771875,YELLOW,39.7573054,67.27287,YELLOW
51,Samarkand region,Bulungur district,56-sonli umumiy o'rta ta'lim maktabi,49.33,0.46,0.5,0.0,1,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.547945205479452,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.3,0.66875,RED,39.7573054,67.27287,RED
52,Samarkand region,Bulungur district,57-sonli umumiy o'rta ta'lim maktabi,72.92,1.0,0.5,0.0,0,0.0,1.0,0.5,0.5,0.8,1.0,1.0,1.0,0.3,0.7,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.4452054794520548,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,1.0,1.0,0.4,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.703125,RED,39.7573054,67.27287,RED
53,Samarkand region,Bulungur district,58-sonli umumiy o'rta ta'lim maktabi,101.56,0.34,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5410958904109588,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.70625,RED,39.7573054,67.27287,RED
54,Samarkand region,Bulungur district,59-sonli umumiy o'rta ta'lim maktabi,84.67,0.84,0.5,0.0,1,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,0.5,0,1,0.0,0.5821917808219178,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,0.0,0.5,0.8,1.0,1.0,1.0,1.0,0.7,1.0,0.3,0.703125,YELLOW,39.7573054,67.27287,YELLOW
55,Samarkand region,Bulungur district,6-sonli umumiy o'rta ta'lim maktabi,68.64,0.97,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6506849315068493,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7875,YELLOW,39.7573054,67.27287,YELLOW
56,Samarkand region,Bulungur district,60-сонли умумий ўрта таълим мактаби,87.22,0.77,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.732876712328767,0.8,0.3,0.8,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.6,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.653125,YELLOW,39.7573054,67.27287,YELLOW
57,Samarkand region,Bulungur district,61-sonli umumiy o'rta ta'lim maktabi,49.05,0.45,0.5,0.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.547945205479452,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.6875,RED,39.7573054,67.27287,RED
58,Samarkand region,Bulungur district,62-sonli umumiy o'rta ta'lim maktabi,63.1,0.87,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6986301369863013,0.8,1.0,0.8,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.721875,YELLOW,39.7573054,67.27287,YELLOW
59,Samarkand region,Bulungur district,63-sonli umumiy o'rta ta'lim maktabi,65.56,0.92,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.4931506849315068,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,1.0,1.0,0.69375,RED,39.7573054,67.27287,RED
60,Samarkand region,Bulungur district,65-sonli umumiy o'rta ta'lim maktabi,92.22,0.62,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.3,0.7,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.4931506849315068,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.696875,RED,39.7573054,67.27287,RED
61,Samarkand region,Bulungur district,66-sonli umumiy o'rta ta'lim maktabi,67.92,0.96,1.0,0.0,0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6506849315068493,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.734375,YELLOW,39.7573054,67.27287,YELLOW
62,Samarkand region,Bulungur district,67-sonli umumiy o'rta ta'lim maktabi,74.64,1.0,0.5,0.0,0,0.3,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5136986301369864,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,0.3,0.66875,RED,39.7573054,67.27287,RED
63,Samarkand region,Bulungur district,68-sonli umumiy o'rta ta'lim maktabi,88.12,0.74,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.547945205479452,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.753125,RED,39.7573054,67.27287,RED
64,Samarkand region,Bulungur district,69-сонли умумий ўрта таълим мактаби,123.89,0.03,1.0,0.0,1,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,0.3,0.7739726027397262,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8375,RED,39.7573054,67.27287,RED
65,Samarkand region,Bulungur district,7-sonli umumiy o'rta ta'lim maktabi,53.12,0.58,0.5,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.5410958904109588,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.3,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.68125,RED,39.7573054,67.27287,RED
66,Samarkand region,Bulungur district,70-сонли умумий ўрта таълим мактаби,76.3,0.99,1.0,1.0,0,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.8219178082191783,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8625,GREEN,39.7573054,67.27287,GREEN
67,Samarkand region,Bulungur district,71-сонли умумий ўрта таълим мактаби,88.15,0.74,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.6986301369863013,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.7843749999999999,YELLOW,39.7573054,67.27287,YELLOW
68,Samarkand region,Bulungur district,8-sonli umumiy o'rta ta'lim maktabi,68.0,0.96,1.0,1.0,1,0.3,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.3,1.0,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.6027397260273972,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4,0.5,0.6,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.865625,YELLOW,39.7573054,67.27287,YELLOW
69,Samarkand region,Bulungur district,9-sonli umumiy o'rta ta'lim maktabi,80.48,0.93,1.0,0.0,0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.4,1.0,1.0,1.0,0,1,0.0,0.6095890410958903,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.765625,YELLOW,39.7573054,67.27287,YELLOW
70,Samarkand region,Ishtikhon district,51-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,73.15,1.0,0.5,1.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,0.4,1.0,0.5,0.0,0,1,0.0,0.4794520547945206,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.3,0.7843749999999999,RED,,,RED
71,Samarkand region,Ishtikhon district,1-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,78.57,0.96,1.0,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.6986301369863013,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.6,1.0,0.5,1.0,1.0,0.8,1.0,1.0,0.7999999999999999,GREEN,,,GREEN
73,Samarkand region,Ishtikhon district,10-sonli umumiy o'rta ta'lim maktabi,67.26,0.95,1.0,1.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0,1,1.0,0.9041095890410957,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890625,GREEN,,,GREEN
74,Samarkand region,Ishtikhon district,11-sonli umumiy o'rta ta'lim maktabi,63.75,0.88,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.6164383561643835,0.4,1.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.64375,YELLOW,,,YELLOW
75,Samarkand region,Ishtikhon district,12-sonli umumiy o'rta ta'lim maktabi,42.68,0.28,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.5,1.0,1.0,0,1,0.0,0.547945205479452,0.8,1.0,0.8,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,0.3,0.646875,RED,,,RED
76,Samarkand region,Ishtikhon district,13-sonli umumiy o'rta ta'lim maktabi,71.09,0.99,0.5,0.0,0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,0,0.0,0.3561643835616438,0.8,0.3,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.6,1.0,1.0,0.0,0.3,0.8,1.0,0.3,0.41874999999999996,RED,,,RED
77,Samarkand region,Ishtikhon district,14-sonli umumiy o'rta ta'lim maktabi,78.25,0.97,0.5,1.0,1,0.0,1.0,0.5,1.0,0.8,1.0,0.5,1.0,1.0,0.7,0.5,0.4,0.5,0.5,1.0,1,1,1.0,0.6986301369863013,0.8,1.0,0.8,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.4,0.5,0.0,1.0,0.0,1.0,0.3,0.8,1.0,0.3,0.490625,RED,,,RED
78,Samarkand region,Ishtikhon district,15-sonli umumiy o'rta ta'lim maktabi,57.91,0.73,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.0,0.5,0.4,1.0,1.0,1.0,0,1,1.0,0.6164383561643835,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.7625,YELLOW,,,YELLOW
79,Samarkand region,Ishtikhon district,16-sonli umumiy o'rta ta'lim maktabi,52.35,0.55,0.0,0.0,0,0.3,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,0.5,1.0,0,1,1.0,0.49999999999999994,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,0.3,0.625,RED,,,RED
80,Samarkand region,Ishtikhon district,17-sonli umumiy o'rta ta'lim maktabi,36.08,0.15,0.5,0.0,0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.3,0.7,0.5,0.4,0.5,0.5,1.0,0,1,0.0,0.3219178082191782,0.8,0.3,0.8,0.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,1.0,0.0,1.0,1.0,0.0,0.3,0.8,1.0,1.0,0.465625,RED,,,RED
81,Samarkand region,Ishtikhon district,18-sonli umumiy o'rta ta'lim maktabi,74.09,1.0,1.0,0.0,1,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,0,1,0.0,0.6506849315068493,0.8,1.0,0.8,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,1.0,1.0,1.0,0.0,0.5,0.6,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.740625,YELLOW,,,YELLOW
82,Samarkand region,Ishtikhon district,19-sonli umumiy o'rta ta'lim maktabi,60.9,0.81,0.5,0.0,1,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.5,1.0,1.0,0,1,1.0,0.7671232876712327,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.6,1.0,0.8,1.0,1.0,0.8,1.0,0.3,0.6875,YELLOW,,,YELLOW
83,Samarkand region,Ishtikhon district,2-sonli ixtisoslashtirilgan davlat umumta’lim maktabi,84.22,0.85,0.5,0.0,0,0.7,1.0,0.5,0.0,0.8,1.0,1.0,0.5,0.0,1.0,0.0,0.4,0.5,0.0,0.5,1,1,0.0,0.3219178082191779,0.8,0.3,0.8,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.48125,RED,,,RED
85,Samarkand region,Ishtikhon district,20-sonli umumiy o'rta ta'lim maktabi,78.89,0.96,0.5,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.5,1.0,0,1,0.0,0.547945205479452,0.8,1.0,0.8,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.73125,RED,,,RED
86,Samarkand region,Ishtikhon district,21-sonli umumiy o'rta ta'lim maktabi,72.36,1.0,1.0,0.0,1,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.5,1.0,1.0,0,1,0.0,0.6164383561643835,0.8,1.0,0.8,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.4,0.5,0.8,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.759375,YELLOW,,,YELLOW
87,Samarkand region,Ishtikhon district,22-sonli umumiy o'rta ta'lim maktabi,78.12,0.97,0.5,1.0,0,0.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1,1,0.0,0.6917808219178082,0.8,0.3,0.8,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.7,0.0,0.0,1.0,1.0,0.8,1.0,0.6,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.7124999999999999,YELLOW,,,YELLOW
